at_time(sec), nonNLP_percentage, insect_percentage, poison_percentage, insecticide_percentage
310.305, 0.426, 0.426, 0.574, 0
310.433, 0.424, 0.424, 0.576, 0
310.561, 0.416, 0.416, 0.584, 0
310.689, 0.408, 0.408, 0.592, 0
310.816, 0.402, 0.402, 0.598, 0
310.943, 0.39, 0.39, 0.61, 0
311.069, 0.382, 0.382, 0.618, 0
311.195, 0.37, 0.37, 0.63, 0
311.322, 0.356, 0.356, 0.644, 0
311.448, 0.348, 0.348, 0.652, 0
311.574, 0.346, 0.346, 0.654, 0
311.701, 0.338, 0.338, 0.662, 0
311.827, 0.334, 0.334, 0.666, 0
311.953, 0.338, 0.338, 0.662, 0
312.079, 0.336, 0.336, 0.664, 0
312.205, 0.328, 0.328, 0.672, 0
312.331, 0.332, 0.332, 0.668, 0
312.457, 0.332, 0.332, 0.668, 0
312.582, 0.326, 0.326, 0.674, 0
312.708, 0.33, 0.33, 0.67, 0
312.834, 0.338, 0.338, 0.662, 0
312.961, 0.344, 0.344, 0.656, 0
313.086, 0.34, 0.34, 0.66, 0
313.212, 0.344, 0.344, 0.656, 0
313.339, 0.364, 0.364, 0.636, 0
313.465, 0.384, 0.384, 0.616, 0
313.591, 0.4, 0.4, 0.6, 0
313.718, 0.414, 0.414, 0.586, 0
313.845, 0.422, 0.422, 0.578, 0
313.972, 0.428, 0.428, 0.572, 0
314.098, 0.436, 0.436, 0.564, 0
314.225, 0.436, 0.436, 0.564, 0
314.352, 0.448, 0.448, 0.552, 0
314.479, 0.456, 0.456, 0.544, 0
314.606, 0.446, 0.446, 0.554, 0
314.733, 0.438, 0.438, 0.562, 0
314.859, 0.438, 0.438, 0.562, 0
314.986, 0.45, 0.45, 0.55, 0
315.113, 0.456, 0.456, 0.544, 0
315.239, 0.462, 0.462, 0.538, 0
315.367, 0.456, 0.456, 0.544, 0
315.495, 0.448, 0.448, 0.552, 0
315.621, 0.44, 0.44, 0.56, 0
315.748, 0.44, 0.44, 0.56, 0
315.875, 0.44, 0.44, 0.56, 0
316.001, 0.44, 0.44, 0.56, 0
316.128, 0.44, 0.44, 0.56, 0
316.254, 0.44, 0.44, 0.56, 0
316.381, 0.44, 0.44, 0.56, 0
316.508, 0.44, 0.44, 0.56, 0
316.634, 0.44, 0.44, 0.56, 0
316.761, 0.44, 0.44, 0.56, 0
316.887, 0.44, 0.44, 0.56, 0
317.014, 0.438, 0.438, 0.562, 0
317.142, 0.438, 0.438, 0.562, 0
317.269, 0.438, 0.438, 0.562, 0
317.396, 0.44, 0.44, 0.56, 0
317.525, 0.436, 0.436, 0.564, 0
317.655, 0.434, 0.434, 0.566, 0
317.783, 0.432, 0.432, 0.568, 0
317.91, 0.434, 0.434, 0.566, 0
318.036, 0.432, 0.432, 0.568, 0
318.163, 0.436, 0.436, 0.564, 0
318.292, 0.43, 0.43, 0.57, 0
318.42, 0.43, 0.43, 0.57, 0
318.549, 0.43, 0.43, 0.57, 0
318.676, 0.426, 0.426, 0.574, 0
318.803, 0.42, 0.42, 0.58, 0
318.931, 0.422, 0.422, 0.578, 0
319.059, 0.422, 0.422, 0.578, 0
319.186, 0.422, 0.422, 0.578, 0
319.309, 0.428, 0.428, 0.572, 0
319.437, 0.43, 0.43, 0.57, 0
319.564, 0.432, 0.432, 0.568, 0
319.691, 0.434, 0.434, 0.566, 0
319.818, 0.43, 0.43, 0.57, 0
319.945, 0.43, 0.43, 0.57, 0
320.061, 0.432, 0.432, 0.568, 0
320.175, 0.43, 0.43, 0.57, 0
320.293, 0.424, 0.424, 0.576, 0
320.405, 0.418, 0.418, 0.582, 0
320.519, 0.414, 0.414, 0.586, 0
320.636, 0.41, 0.41, 0.59, 0
320.752, 0.404, 0.404, 0.596, 0
320.867, 0.402, 0.402, 0.598, 0
320.981, 0.402, 0.402, 0.598, 0
321.095, 0.408, 0.408, 0.592, 0
321.208, 0.416, 0.416, 0.584, 0
321.331, 0.416, 0.416, 0.584, 0
321.45, 0.42, 0.42, 0.58, 0
321.564, 0.418, 0.418, 0.582, 0
321.678, 0.422, 0.422, 0.578, 0
321.796, 0.432, 0.432, 0.568, 0
321.912, 0.434, 0.434, 0.566, 0
322.027, 0.44, 0.44, 0.56, 0
322.146, 0.434, 0.434, 0.566, 0
322.265, 0.432, 0.432, 0.568, 0
322.384, 0.442, 0.442, 0.558, 0
322.502, 0.45, 0.45, 0.55, 0
322.621, 0.448, 0.448, 0.552, 0
322.739, 0.454, 0.454, 0.546, 0
322.857, 0.454, 0.454, 0.546, 0
322.976, 0.46, 0.46, 0.54, 0
323.094, 0.462, 0.462, 0.538, 0
323.212, 0.462, 0.462, 0.538, 0
323.33, 0.468, 0.468, 0.532, 0
323.449, 0.466, 0.466, 0.534, 0
323.566, 0.452, 0.452, 0.548, 0
323.684, 0.446, 0.446, 0.554, 0
323.803, 0.438, 0.438, 0.562, 0
323.92, 0.432, 0.432, 0.568, 0
324.037, 0.428, 0.428, 0.572, 0
324.154, 0.428, 0.428, 0.572, 0
324.27, 0.428, 0.428, 0.572, 0
324.395, 0.426, 0.426, 0.574, 0
324.522, 0.426, 0.426, 0.574, 0
324.648, 0.426, 0.426, 0.574, 0
324.775, 0.426, 0.426, 0.574, 0
324.901, 0.426, 0.426, 0.574, 0
325.027, 0.426, 0.426, 0.574, 0
325.154, 0.426, 0.426, 0.574, 0
325.28, 0.426, 0.426, 0.574, 0
325.407, 0.426, 0.426, 0.574, 0
325.533, 0.426, 0.426, 0.574, 0
325.66, 0.426, 0.426, 0.574, 0
325.786, 0.422, 0.422, 0.578, 0
325.913, 0.422, 0.422, 0.578, 0
326.042, 0.424, 0.424, 0.576, 0
326.171, 0.424, 0.424, 0.576, 0
326.3, 0.426, 0.426, 0.574, 0
326.428, 0.428, 0.428, 0.572, 0
326.556, 0.428, 0.428, 0.572, 0
326.685, 0.428, 0.428, 0.572, 0
326.815, 0.428, 0.428, 0.572, 0
326.943, 0.424, 0.424, 0.576, 0
327.072, 0.424, 0.424, 0.576, 0
327.199, 0.426, 0.426, 0.574, 0
327.327, 0.426, 0.426, 0.574, 0
327.454, 0.418, 0.418, 0.582, 0
327.582, 0.414, 0.414, 0.586, 0
327.708, 0.412, 0.412, 0.588, 0
327.835, 0.416, 0.416, 0.584, 0
327.963, 0.42, 0.42, 0.58, 0
328.09, 0.414, 0.414, 0.586, 0
328.217, 0.412, 0.412, 0.588, 0
328.344, 0.402, 0.402, 0.598, 0
328.471, 0.396, 0.396, 0.604, 0
328.598, 0.392, 0.392, 0.608, 0
328.724, 0.382, 0.382, 0.618, 0
328.851, 0.376, 0.376, 0.624, 0
328.977, 0.368, 0.368, 0.632, 0
329.104, 0.36, 0.36, 0.64, 0
329.23, 0.358, 0.358, 0.642, 0
329.356, 0.352, 0.352, 0.648, 0
329.483, 0.346, 0.346, 0.654, 0
329.609, 0.338, 0.338, 0.662, 0
329.735, 0.326, 0.326, 0.674, 0
329.861, 0.318, 0.318, 0.682, 0
329.987, 0.312, 0.312, 0.688, 0
330.114, 0.308, 0.308, 0.692, 0
330.24, 0.31, 0.31, 0.69, 0
330.367, 0.324, 0.324, 0.676, 0
330.493, 0.338, 0.338, 0.662, 0
330.62, 0.358, 0.358, 0.642, 0
330.746, 0.368, 0.368, 0.632, 0
330.873, 0.376, 0.376, 0.624, 0
331, 0.378, 0.378, 0.622, 0
331.127, 0.386, 0.386, 0.614, 0
331.254, 0.394, 0.394, 0.606, 0
331.38, 0.402, 0.402, 0.598, 0
331.507, 0.41, 0.41, 0.59, 0
331.634, 0.41, 0.41, 0.59, 0
331.762, 0.414, 0.414, 0.586, 0
331.889, 0.41, 0.41, 0.59, 0
332.016, 0.4, 0.4, 0.6, 0
332.143, 0.404, 0.404, 0.596, 0
332.27, 0.4, 0.4, 0.6, 0
332.398, 0.406, 0.406, 0.594, 0
332.524, 0.4, 0.4, 0.6, 0
332.651, 0.4, 0.4, 0.6, 0
332.777, 0.4, 0.4, 0.6, 0
332.904, 0.398, 0.398, 0.602, 0
333.031, 0.398, 0.398, 0.602, 0
333.158, 0.398, 0.398, 0.602, 0
333.285, 0.398, 0.398, 0.602, 0
333.412, 0.396, 0.396, 0.604, 0
333.539, 0.396, 0.396, 0.604, 0
333.665, 0.396, 0.396, 0.604, 0
333.792, 0.396, 0.396, 0.604, 0
333.92, 0.396, 0.396, 0.604, 0
334.046, 0.396, 0.396, 0.604, 0
334.174, 0.396, 0.396, 0.604, 0
334.3, 0.396, 0.396, 0.604, 0
334.426, 0.394, 0.394, 0.606, 0
334.553, 0.394, 0.394, 0.606, 0
334.68, 0.394, 0.394, 0.606, 0
334.808, 0.394, 0.394, 0.606, 0
334.936, 0.392, 0.392, 0.608, 0
335.065, 0.394, 0.394, 0.606, 0
335.193, 0.392, 0.392, 0.608, 0
335.321, 0.394, 0.394, 0.606, 0
335.448, 0.388, 0.388, 0.612, 0
335.575, 0.388, 0.388, 0.612, 0
335.702, 0.39, 0.39, 0.61, 0
335.829, 0.388, 0.388, 0.612, 0
335.956, 0.388, 0.388, 0.612, 0
336.083, 0.394, 0.394, 0.606, 0
336.21, 0.396, 0.396, 0.604, 0
336.337, 0.394, 0.394, 0.606, 0
336.463, 0.392, 0.392, 0.608, 0
336.591, 0.392, 0.392, 0.608, 0
336.716, 0.382, 0.382, 0.618, 0
336.843, 0.372, 0.372, 0.628, 0
336.97, 0.354, 0.354, 0.646, 0
337.096, 0.342, 0.342, 0.658, 0
337.222, 0.336, 0.336, 0.664, 0
337.348, 0.322, 0.322, 0.678, 0
337.474, 0.316, 0.316, 0.684, 0
337.599, 0.308, 0.308, 0.692, 0
337.725, 0.314, 0.314, 0.686, 0
337.851, 0.312, 0.312, 0.688, 0
337.977, 0.304, 0.304, 0.696, 0
338.102, 0.308, 0.308, 0.692, 0
338.228, 0.31, 0.31, 0.69, 0
338.354, 0.322, 0.322, 0.678, 0
338.48, 0.336, 0.336, 0.664, 0
338.606, 0.352, 0.352, 0.648, 0
338.733, 0.364, 0.364, 0.636, 0
338.86, 0.382, 0.382, 0.618, 0
338.987, 0.416, 0.416, 0.584, 0
339.114, 0.438, 0.438, 0.562, 0
339.241, 0.448, 0.448, 0.552, 0
339.369, 0.452, 0.452, 0.548, 0
339.496, 0.478, 0.478, 0.522, 0
339.624, 0.504, 0.504, 0.496, 0
339.751, 0.514, 0.514, 0.486, 0
339.879, 0.51, 0.51, 0.49, 0
340.007, 0.502, 0.502, 0.498, 0
340.135, 0.506, 0.506, 0.494, 0
340.263, 0.498, 0.498, 0.502, 0
340.391, 0.49, 0.49, 0.51, 0
340.519, 0.496, 0.496, 0.504, 0
340.646, 0.496, 0.496, 0.504, 0
340.774, 0.508, 0.508, 0.492, 0
340.9, 0.508, 0.508, 0.492, 0
341.027, 0.508, 0.508, 0.492, 0
341.154, 0.508, 0.508, 0.492, 0
341.282, 0.508, 0.508, 0.492, 0
341.409, 0.508, 0.508, 0.492, 0
341.536, 0.508, 0.508, 0.492, 0
341.663, 0.508, 0.508, 0.492, 0
341.79, 0.508, 0.508, 0.492, 0
341.917, 0.512, 0.512, 0.488, 0
342.045, 0.516, 0.516, 0.484, 0
342.173, 0.518, 0.518, 0.482, 0
342.3, 0.518, 0.518, 0.482, 0
342.427, 0.518, 0.518, 0.482, 0
342.554, 0.518, 0.518, 0.482, 0
342.682, 0.518, 0.518, 0.482, 0
342.808, 0.518, 0.518, 0.482, 0
342.935, 0.516, 0.516, 0.484, 0
343.063, 0.518, 0.518, 0.482, 0
343.19, 0.524, 0.524, 0.476, 0
343.317, 0.526, 0.526, 0.474, 0
343.444, 0.524, 0.524, 0.476, 0
343.571, 0.526, 0.526, 0.474, 0
343.698, 0.526, 0.526, 0.474, 0
343.826, 0.528, 0.528, 0.472, 0
343.953, 0.528, 0.528, 0.472, 0
344.08, 0.528, 0.528, 0.472, 0
344.209, 0.53, 0.53, 0.47, 0
344.338, 0.536, 0.536, 0.464, 0
344.466, 0.534, 0.534, 0.466, 0
344.593, 0.534, 0.534, 0.466, 0
344.72, 0.534, 0.534, 0.466, 0
344.848, 0.532, 0.532, 0.468, 0
344.975, 0.52, 0.52, 0.48, 0
345.102, 0.504, 0.504, 0.496, 0
345.23, 0.494, 0.494, 0.506, 0
345.357, 0.48, 0.48, 0.52, 0
345.484, 0.472, 0.472, 0.528, 0
345.611, 0.47, 0.47, 0.53, 0
345.739, 0.474, 0.474, 0.526, 0
345.866, 0.466, 0.466, 0.534, 0
345.994, 0.464, 0.464, 0.536, 0
346.121, 0.466, 0.466, 0.534, 0
346.249, 0.49, 0.49, 0.51, 0
346.376, 0.518, 0.518, 0.482, 0
346.504, 0.542, 0.542, 0.458, 0
346.632, 0.564, 0.564, 0.436, 0
346.76, 0.586, 0.586, 0.414, 0
346.889, 0.606, 0.606, 0.394, 0
347.017, 0.622, 0.622, 0.378, 0
347.146, 0.64, 0.64, 0.36, 0
347.274, 0.654, 0.654, 0.346, 0
347.403, 0.656, 0.656, 0.344, 0
347.532, 0.652, 0.652, 0.348, 0
347.66, 0.646, 0.646, 0.354, 0
347.789, 0.662, 0.662, 0.338, 0
347.917, 0.672, 0.672, 0.328, 0
348.045, 0.678, 0.678, 0.322, 0
348.174, 0.666, 0.666, 0.334, 0
348.302, 0.664, 0.664, 0.336, 0
348.431, 0.67, 0.67, 0.33, 0
348.56, 0.67, 0.67, 0.33, 0
348.688, 0.676, 0.676, 0.324, 0
348.817, 0.68, 0.68, 0.32, 0
348.945, 0.682, 0.682, 0.318, 0
349.074, 0.68, 0.68, 0.32, 0
349.202, 0.676, 0.676, 0.324, 0
349.33, 0.676, 0.676, 0.324, 0
349.458, 0.678, 0.678, 0.322, 0
349.587, 0.684, 0.684, 0.316, 0
349.716, 0.684, 0.684, 0.316, 0
349.845, 0.68, 0.68, 0.32, 0
349.973, 0.674, 0.674, 0.326, 0
350.101, 0.666, 0.666, 0.334, 0
350.229, 0.664, 0.664, 0.336, 0
350.358, 0.66, 0.66, 0.34, 0
350.486, 0.654, 0.654, 0.346, 0
350.614, 0.654, 0.654, 0.346, 0
350.742, 0.654, 0.654, 0.346, 0
350.87, 0.65, 0.65, 0.35, 0
350.998, 0.644, 0.644, 0.356, 0
351.126, 0.644, 0.644, 0.356, 0
351.254, 0.646, 0.646, 0.354, 0
351.382, 0.652, 0.652, 0.348, 0
351.51, 0.658, 0.658, 0.342, 0
351.638, 0.658, 0.658, 0.342, 0
351.766, 0.648, 0.648, 0.352, 0
351.894, 0.636, 0.636, 0.364, 0
352.021, 0.624, 0.624, 0.376, 0
352.149, 0.614, 0.614, 0.386, 0
352.277, 0.606, 0.606, 0.394, 0
352.405, 0.594, 0.594, 0.406, 0
352.532, 0.588, 0.588, 0.412, 0
352.66, 0.584, 0.584, 0.416, 0
352.787, 0.574, 0.574, 0.426, 0
352.915, 0.564, 0.564, 0.436, 0
353.043, 0.558, 0.558, 0.442, 0
353.17, 0.558, 0.558, 0.442, 0
353.298, 0.558, 0.558, 0.442, 0
353.426, 0.554, 0.554, 0.446, 0
353.553, 0.54, 0.54, 0.46, 0
353.68, 0.532, 0.532, 0.468, 0
353.807, 0.522, 0.522, 0.478, 0
353.935, 0.51, 0.51, 0.49, 0
354.062, 0.506, 0.506, 0.494, 0
354.188, 0.502, 0.502, 0.498, 0
354.315, 0.502, 0.502, 0.498, 0
354.442, 0.502, 0.502, 0.498, 0
354.569, 0.502, 0.502, 0.498, 0
354.696, 0.502, 0.502, 0.498, 0
354.824, 0.498, 0.498, 0.502, 0
354.953, 0.5, 0.5, 0.5, 0
355.081, 0.498, 0.498, 0.502, 0
355.211, 0.496, 0.496, 0.504, 0
355.34, 0.494, 0.494, 0.506, 0
355.469, 0.496, 0.496, 0.504, 0
355.597, 0.498, 0.498, 0.502, 0
355.726, 0.5, 0.5, 0.5, 0
355.856, 0.5, 0.5, 0.5, 0
355.984, 0.502, 0.502, 0.498, 0
356.113, 0.504, 0.504, 0.496, 0
356.242, 0.506, 0.506, 0.494, 0
356.37, 0.504, 0.504, 0.496, 0
356.499, 0.498, 0.498, 0.502, 0
356.629, 0.496, 0.496, 0.504, 0
356.758, 0.49, 0.49, 0.51, 0
356.886, 0.486, 0.486, 0.514, 0
357.014, 0.482, 0.482, 0.518, 0
357.144, 0.48, 0.48, 0.52, 0
357.273, 0.488, 0.488, 0.512, 0
357.403, 0.496, 0.496, 0.504, 0
357.532, 0.504, 0.504, 0.496, 0
357.662, 0.5, 0.5, 0.5, 0
357.791, 0.502, 0.502, 0.498, 0
357.92, 0.508, 0.508, 0.492, 0
358.049, 0.508, 0.508, 0.492, 0
358.177, 0.51, 0.51, 0.49, 0
358.306, 0.512, 0.512, 0.488, 0
358.435, 0.512, 0.512, 0.488, 0
358.563, 0.506, 0.506, 0.494, 0
358.692, 0.502, 0.502, 0.498, 0
358.821, 0.496, 0.496, 0.504, 0
358.95, 0.492, 0.492, 0.508, 0
359.078, 0.488, 0.488, 0.512, 0
359.208, 0.486, 0.486, 0.514, 0
359.337, 0.482, 0.482, 0.518, 0
359.466, 0.474, 0.474, 0.526, 0
359.596, 0.464, 0.464, 0.536, 0
359.724, 0.46, 0.46, 0.54, 0
359.852, 0.46, 0.46, 0.54, 0
359.98, 0.462, 0.462, 0.538, 0
360.108, 0.468, 0.468, 0.532, 0
360.236, 0.464, 0.464, 0.536, 0
360.364, 0.464, 0.464, 0.536, 0
360.492, 0.474, 0.474, 0.526, 0
360.621, 0.476, 0.476, 0.524, 0
360.749, 0.48, 0.48, 0.52, 0
360.876, 0.48, 0.48, 0.52, 0
361.005, 0.478, 0.478, 0.522, 0
361.132, 0.476, 0.476, 0.524, 0
361.259, 0.472, 0.472, 0.528, 0
361.387, 0.46, 0.46, 0.54, 0
361.513, 0.456, 0.456, 0.544, 0
361.64, 0.456, 0.456, 0.544, 0
361.766, 0.456, 0.456, 0.544, 0
361.893, 0.456, 0.456, 0.544, 0
362.019, 0.456, 0.456, 0.544, 0
362.146, 0.456, 0.456, 0.544, 0
362.272, 0.456, 0.456, 0.544, 0
362.398, 0.456, 0.456, 0.544, 0
362.525, 0.456, 0.456, 0.544, 0
362.651, 0.456, 0.456, 0.544, 0
362.778, 0.456, 0.456, 0.544, 0
362.904, 0.454, 0.454, 0.546, 0
363.031, 0.454, 0.454, 0.546, 0
363.157, 0.454, 0.454, 0.546, 0
363.284, 0.452, 0.452, 0.548, 0
363.411, 0.452, 0.452, 0.548, 0
363.537, 0.45, 0.45, 0.55, 0
363.664, 0.45, 0.45, 0.55, 0
363.791, 0.45, 0.45, 0.55, 0
363.917, 0.45, 0.45, 0.55, 0
364.044, 0.448, 0.448, 0.552, 0
364.171, 0.448, 0.448, 0.552, 0
364.3, 0.448, 0.448, 0.552, 0
364.428, 0.44, 0.44, 0.56, 0
364.556, 0.44, 0.44, 0.56, 0
364.684, 0.438, 0.438, 0.562, 0
364.812, 0.44, 0.44, 0.56, 0
364.94, 0.44, 0.44, 0.56, 0
365.067, 0.438, 0.438, 0.562, 0
365.194, 0.43, 0.43, 0.57, 0
365.321, 0.424, 0.424, 0.576, 0
365.448, 0.432, 0.432, 0.568, 0
365.575, 0.434, 0.434, 0.566, 0
365.703, 0.434, 0.434, 0.566, 0
365.831, 0.438, 0.438, 0.562, 0
365.958, 0.438, 0.438, 0.562, 0
366.086, 0.458, 0.458, 0.542, 0
366.212, 0.466, 0.466, 0.534, 0
366.34, 0.472, 0.472, 0.528, 0
366.467, 0.468, 0.468, 0.532, 0
366.594, 0.462, 0.462, 0.538, 0
366.721, 0.468, 0.468, 0.532, 0
366.849, 0.48, 0.48, 0.52, 0
366.976, 0.492, 0.492, 0.508, 0
367.105, 0.492, 0.492, 0.508, 0
367.233, 0.508, 0.508, 0.492, 0
367.361, 0.53, 0.53, 0.47, 0
367.489, 0.55, 0.55, 0.45, 0
367.616, 0.572, 0.572, 0.428, 0
367.744, 0.582, 0.582, 0.418, 0
367.872, 0.588, 0.588, 0.412, 0
368, 0.602, 0.602, 0.398, 0
368.128, 0.62, 0.62, 0.38, 0
368.256, 0.64, 0.64, 0.36, 0
368.384, 0.652, 0.652, 0.348, 0
368.512, 0.66, 0.66, 0.34, 0
368.641, 0.67, 0.67, 0.33, 0
368.769, 0.678, 0.678, 0.322, 0
368.897, 0.672, 0.672, 0.328, 0
369.026, 0.682, 0.682, 0.318, 0
369.155, 0.68, 0.68, 0.32, 0
369.284, 0.69, 0.69, 0.31, 0
369.412, 0.694, 0.694, 0.306, 0
369.541, 0.688, 0.688, 0.312, 0
369.669, 0.694, 0.694, 0.306, 0
369.798, 0.7, 0.7, 0.3, 0
369.926, 0.692, 0.692, 0.308, 0
370.054, 0.69, 0.69, 0.31, 0
370.182, 0.696, 0.696, 0.304, 0
370.31, 0.706, 0.706, 0.294, 0
370.438, 0.712, 0.712, 0.288, 0
370.567, 0.72, 0.72, 0.28, 0
370.695, 0.726, 0.726, 0.274, 0
370.824, 0.736, 0.736, 0.264, 0
370.953, 0.744, 0.744, 0.256, 0
371.081, 0.75, 0.75, 0.25, 0
371.21, 0.754, 0.754, 0.246, 0
371.339, 0.758, 0.758, 0.242, 0
371.468, 0.764, 0.764, 0.236, 0
371.597, 0.774, 0.774, 0.226, 0
371.726, 0.782, 0.782, 0.218, 0
371.855, 0.786, 0.786, 0.214, 0
371.984, 0.782, 0.782, 0.218, 0
372.113, 0.792, 0.792, 0.208, 0
372.242, 0.804, 0.804, 0.196, 0
372.372, 0.812, 0.812, 0.188, 0
372.501, 0.826, 0.826, 0.174, 0
372.63, 0.832, 0.832, 0.168, 0
372.76, 0.84, 0.84, 0.16, 0
372.89, 0.84, 0.84, 0.16, 0
373.019, 0.84, 0.84, 0.16, 0
373.148, 0.84, 0.84, 0.16, 0
373.278, 0.84, 0.84, 0.16, 0
373.407, 0.838, 0.838, 0.162, 0
373.536, 0.836, 0.836, 0.164, 0
373.665, 0.836, 0.836, 0.164, 0
373.794, 0.836, 0.836, 0.164, 0
373.924, 0.836, 0.836, 0.164, 0
374.053, 0.836, 0.836, 0.164, 0
374.182, 0.836, 0.836, 0.164, 0
374.311, 0.836, 0.836, 0.164, 0
374.44, 0.836, 0.836, 0.164, 0
374.569, 0.836, 0.836, 0.164, 0
374.699, 0.836, 0.836, 0.164, 0
374.828, 0.836, 0.836, 0.164, 0
374.957, 0.836, 0.836, 0.164, 0
375.086, 0.836, 0.836, 0.164, 0
375.216, 0.836, 0.836, 0.164, 0
375.345, 0.826, 0.826, 0.174, 0
375.474, 0.824, 0.824, 0.176, 0
375.602, 0.824, 0.824, 0.176, 0
375.731, 0.824, 0.824, 0.176, 0
375.861, 0.824, 0.824, 0.176, 0
375.989, 0.826, 0.826, 0.174, 0
376.118, 0.828, 0.828, 0.172, 0
376.247, 0.826, 0.826, 0.174, 0
376.379, 0.826, 0.826, 0.174, 0
376.51, 0.824, 0.824, 0.176, 0
376.642, 0.824, 0.824, 0.176, 0
376.772, 0.826, 0.826, 0.174, 0
376.904, 0.828, 0.828, 0.172, 0
377.037, 0.826, 0.826, 0.174, 0
377.168, 0.826, 0.826, 0.174, 0
377.299, 0.828, 0.828, 0.172, 0
377.43, 0.834, 0.834, 0.166, 0
377.563, 0.836, 0.836, 0.164, 0
377.692, 0.836, 0.836, 0.164, 0
377.825, 0.83, 0.83, 0.17, 0
377.957, 0.83, 0.83, 0.17, 0
378.088, 0.834, 0.834, 0.166, 0
378.219, 0.838, 0.838, 0.162, 0
378.351, 0.842, 0.842, 0.158, 0
378.482, 0.848, 0.848, 0.152, 0
378.613, 0.852, 0.852, 0.148, 0
378.744, 0.85, 0.85, 0.15, 0
378.876, 0.854, 0.854, 0.146, 0
379.009, 0.86, 0.86, 0.14, 0
379.141, 0.866, 0.866, 0.134, 0
379.272, 0.866, 0.866, 0.134, 0
379.403, 0.866, 0.866, 0.134, 0
379.535, 0.86, 0.86, 0.14, 0
379.666, 0.86, 0.86, 0.14, 0
379.797, 0.85, 0.85, 0.15, 0
379.928, 0.848, 0.848, 0.152, 0
380.059, 0.85, 0.85, 0.15, 0
380.19, 0.848, 0.848, 0.152, 0
380.32, 0.844, 0.844, 0.156, 0
380.45, 0.844, 0.844, 0.156, 0
380.581, 0.832, 0.832, 0.168, 0
380.711, 0.818, 0.818, 0.182, 0
380.841, 0.818, 0.818, 0.182, 0
380.971, 0.818, 0.818, 0.182, 0
381.101, 0.818, 0.818, 0.182, 0
381.23, 0.81, 0.81, 0.19, 0
381.359, 0.81, 0.81, 0.19, 0
381.489, 0.81, 0.81, 0.19, 0
381.618, 0.81, 0.81, 0.19, 0
381.748, 0.81, 0.81, 0.19, 0
381.878, 0.81, 0.81, 0.19, 0
382.007, 0.806, 0.806, 0.194, 0
382.137, 0.8, 0.8, 0.2, 0
382.267, 0.8, 0.8, 0.2, 0
382.396, 0.8, 0.8, 0.2, 0
382.526, 0.8, 0.8, 0.2, 0
382.655, 0.798, 0.798, 0.202, 0
382.785, 0.798, 0.798, 0.202, 0
382.914, 0.792, 0.792, 0.208, 0
383.044, 0.788, 0.788, 0.212, 0
383.174, 0.786, 0.786, 0.214, 0
383.303, 0.8, 0.8, 0.2, 0
383.433, 0.808, 0.808, 0.192, 0
383.562, 0.808, 0.808, 0.192, 0
383.692, 0.808, 0.808, 0.192, 0
383.821, 0.808, 0.808, 0.192, 0
383.95, 0.808, 0.808, 0.192, 0
384.079, 0.808, 0.808, 0.192, 0
384.209, 0.808, 0.808, 0.192, 0
384.338, 0.808, 0.808, 0.192, 0
384.469, 0.808, 0.808, 0.192, 0
384.598, 0.808, 0.808, 0.192, 0
384.727, 0.808, 0.808, 0.192, 0
384.857, 0.808, 0.808, 0.192, 0
384.986, 0.808, 0.808, 0.192, 0
385.115, 0.812, 0.812, 0.188, 0
385.245, 0.816, 0.816, 0.184, 0
385.376, 0.818, 0.818, 0.182, 0
385.506, 0.826, 0.826, 0.174, 0
385.636, 0.822, 0.822, 0.178, 0
385.767, 0.828, 0.828, 0.172, 0
385.899, 0.838, 0.838, 0.162, 0
386.031, 0.846, 0.846, 0.154, 0
386.163, 0.85, 0.85, 0.15, 0
386.296, 0.856, 0.856, 0.144, 0
386.428, 0.862, 0.862, 0.138, 0
386.559, 0.868, 0.868, 0.132, 0
386.692, 0.868, 0.868, 0.132, 0
386.824, 0.868, 0.868, 0.132, 0
386.956, 0.868, 0.868, 0.132, 0
387.088, 0.874, 0.874, 0.126, 0
387.221, 0.88, 0.88, 0.12, 0
387.353, 0.884, 0.884, 0.116, 0
387.486, 0.88, 0.88, 0.12, 0
387.618, 0.878, 0.878, 0.122, 0
387.751, 0.878, 0.878, 0.122, 0
387.884, 0.878, 0.878, 0.122, 0
388.017, 0.876, 0.876, 0.124, 0
388.149, 0.876, 0.876, 0.124, 0
388.282, 0.874, 0.874, 0.126, 0
388.414, 0.874, 0.874, 0.126, 0
388.547, 0.874, 0.874, 0.126, 0
388.679, 0.872, 0.872, 0.128, 0
388.811, 0.872, 0.872, 0.128, 0
388.944, 0.872, 0.872, 0.128, 0
389.077, 0.874, 0.874, 0.126, 0
389.209, 0.88, 0.88, 0.12, 0
389.342, 0.882, 0.882, 0.118, 0
389.474, 0.88, 0.88, 0.12, 0
389.607, 0.88, 0.88, 0.12, 0
389.74, 0.878, 0.878, 0.122, 0
389.875, 0.878, 0.878, 0.122, 0
390.008, 0.878, 0.878, 0.122, 0
390.142, 0.876, 0.876, 0.124, 0
390.275, 0.878, 0.878, 0.122, 0
390.407, 0.878, 0.878, 0.122, 0
390.538, 0.878, 0.878, 0.122, 0
390.67, 0.878, 0.878, 0.122, 0
390.803, 0.882, 0.882, 0.118, 0
390.935, 0.88, 0.88, 0.12, 0
391.067, 0.868, 0.868, 0.132, 0
